Country,Region,Happiness_Rank,Happiness_Score,Economy_GDP,Family,Life_Expectancy,Freedom,Trust_in_Gov,Generosity,Dystopia_Residual,Year
Ethiopia,,131.0,4.241,0.788,0.809,0.457,0.472,0.136,0.205,1.375,2022
Yemen*,,132.0,4.197,0.691,1.043,0.384,0.33,0.098,0.09,1.561,2022
Mauritania*,,133.0,4.153,1.1,0.865,0.45,0.304,0.138,0.088,1.207,2022
Jordan,,134.0,4.152,1.324,0.724,0.675,0.476,0.2,0.058,0.695,2022
Togo,,135.0,4.112,0.771,0.322,0.36,0.292,0.132,0.174,2.061,2022
India,,136.0,3.777,1.167,0.376,0.471,0.647,0.123,0.198,0.795,2022
Zambia,,137.0,3.76,0.93,0.577,0.306,0.525,0.083,0.203,1.135,2022
Malawi,,138.0,3.75,0.648,0.279,0.388,0.477,0.157,0.14,1.661,2022
Tanzania,,139.0,3.702,0.848,0.597,0.425,0.578,0.27,0.248,0.735,2022
Sierra Leone,,140.0,3.574,0.686,0.416,0.273,0.387,0.055,0.202,1.556,2022
Lesotho*,,141.0,3.512,0.839,0.848,0.0,0.419,0.018,0.076,1.312,2022
Botswana*,,142.0,3.471,1.503,0.815,0.28,0.571,0.102,0.012,0.187,2022
Rwanda*,,143.0,3.268,0.785,0.133,0.462,0.621,0.544,0.187,0.536,2022
Zimbabwe,,144.0,2.995,0.947,0.69,0.27,0.329,0.105,0.106,0.548,2022
Lebanon,,145.0,2.955,1.392,0.498,0.631,0.103,0.034,0.082,0.216,2022
Afghanistan,,146.0,2.404,0.758,0.0,0.289,0.0,0.005,0.089,1.263,2022
